"IDART","DEF","PMPA","CODE","NOTA","CCOMPT_ACH","COMPO","IDRAY","IDFAM","IDSSFAM","DERPRIX","CCOMPT_VENT","FRAIS","TYP_FRAIS","Q_MINI","Q_MAXI","Q_APPRO","IMAGE","PESE","FIN_BONUS","DEBUT_BONUS","COCCIBONUS","FIN_RBT","DEBUT_RBT","NUM_PROMO","PA_PROMO","FIN_PROMO","DEBUT_PROMO","PREPARATION","IDCODE_TVA","PRIX_TTC","PRIX_PROMO","NO_PROMO","REMISE_IMMEDIATE","NO_SOLDE","NO_COM_VEND","NO_REMISE","PTS_FIDEL","COMP_DEF","GES_STOCK","ID_FAB","SOMMEIL","IDCOULEUR","IDTAILLE","IDMODELE","GES_NO_SERIE","OCCAS","WEB","MODIF","IDCODE_TVA_ACH","ABANDON","PSTVA2","IDCode_TVA2","OEUVRE_ART","POIDS","ACHETE","GRATUIT","PRESTATION","ECOTAX","NO_COM_PREST","IDSAISON","COM_PREPA","PRN_PREPA","Abonnement","N_Unite","DUREE_VALIDITE","DUREE_GARANTIE","LOCATION","DLV","TEMPS_PREPA","MAJ","DUREE_ABON","NO_IMPRIM","CREATION","VAL_PRESTATION","IDCOnsigne","IDART_COUPON","COUPON","NO_COM_REP","Billet","N_TALON","TIMBRE","N_TalonFixe","NO_FIDEL","MAJ_WEB","MAJ_TRSFT","VENTE_BLOQUE","IDAUX","PressingVente","Colisage","Coef_Com","PRixNulAutorise","PrixNegatif","CondVente","Unite","Volume","DegreAlcool","IDCATEGORIE_ALCOOL","Premix","BaseHT","Consigne","Tare","CUMP","SOLDE_OLD","ID_BEBAT1","ID_BEBAT2","ID_RECUPEL","Caution","BA","CCVENTE_CEE","CCVENTE_HORS_CEE","CCVENTE_EXO","Q_HAXE","PREPA_CARACT_SP","CREDIT_TEMPS","IDBAR_ECO","CAT_SOLDES","IDReM_ART","CCACHAT_CEE","CCACHAT_HORS_CEE","CCACHAT_EXO","CODE_NC","PVC","COLORIS","NEGOCE","OPTIONS","ArticlePropre","REmisePromo"
"1526","VIETNAM OOLONG THÉ VERT","48.1","","","606000000","0","2","11","0","48.1","706000000","0","1","0","0","0","","1","","","0","","","","0","","","0","4","115","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","4","0","0","4","0","1","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43032.41114583334","0J0","0","43032","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","109","0","0","48.1","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1527","VIE ACTIVE THÉ NOIR 1KG","25.87","","","606000000","0","2","11","0","25.87","706000000","0","1","0","0","0","","1","","","0","","","","0","","","0","4","73","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","4","0","0","4","0","1","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43032.41114583334","0J0","0","43032","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","69.19","0","0","25.87","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1528","TEMPETE DE NEIGE ROOIBOS 1KG","31.3","","","606000000","0","2","11","0","31.3","706000000","0","1","0","0","0","","1","","","0","","","","0","","","0","4","79","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","4","0","0","4","0","1","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43032.41114583334","0J0","0","43032","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","74.88","0","0","31.3","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1529","ETINCELLE D'HIVER INFUSION 1KG","24.82","","","606000000","0","2","11","0","24.82","706000000","0","1","0","0","0","","1","","","0","","","","0","","","0","4","74","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","4","0","0","4","0","1","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43032.41114583334","0J0","0","43032","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","70.14","0","0","24.82","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1530","LE PERE FOUETTARD THÉ NOIR 1KG","24.51","","","606000000","0","2","11","0","24.51","706000000","0","1","0","0","0","","1","","","0","","","","0","","","0","4","72","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","4","0","0","4","0","1","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43032.41114583334","0J0","0","43032","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","68.25","0","0","24.51","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1531","CALENDRIER DE L'AVENT INFUSION/THÉ","21.13","","","606000000","0","2","11","18","21.13","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","4","39.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","4","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43032.41116898148","0J0","0","43032","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","37.82","0","0","21.13","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1532","CHAUS POMPONS 37/38 GRISANTH","7.99","","","606000000","0","1","1","0","7.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\100609.jpg","0","","","0","","","","0","","","0","1","19.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67277777778","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","16.58","0","0","7.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1533","CHAUS POMPONS 39/40 GRISANTH","7.99","","","606000000","0","1","1","0","7.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\100614.jpg","0","","","0","","","","0","","","0","1","19.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67277777778","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","16.58","0","0","7.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1534","CHAUS POMPONS 39/40 VX ROSE","7.99","","","606000000","0","1","1","0","7.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\100615.jpg","0","","","0","","","","0","","","0","1","19.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67277777778","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","16.58","0","0","7.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1535","PLAID TRICOT MOUTON COCOON","27.99","","","606000000","0","1","1","0","27.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\116179.jpg","0","","","0","","","","0","","","0","1","56","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67277777778","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","46.67","0","0","27.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1536","PEIGNOIR CAPUCHE GRISANTH S/M","19.99","","","606000000","0","1","1","0","19.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\123098.jpg","0","","","0","","","","0","","","0","1","49.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67278935185","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","41.58","0","0","19.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1537","PEIGNOIR CAPUCHE VX ROSE S/M","19.99","","","606000000","0","1","1","0","19.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\123099.jpg","0","","","0","","","","0","","","0","1","49.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67278935185","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","41.58","0","0","19.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1538","PEIGNOIR CAPUCHE ANTHR M/L","21.99","","","606000000","0","1","1","0","21.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\123102.jpg","0","","","0","","","","0","","","0","1","49.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67278935185","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","41.58","0","0","21.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1539","PEIGNOIR CAPUCHE VX ROSE M/L","21.99","","","606000000","0","1","1","0","21.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\123103.jpg","0","","","0","","","","0","","","0","1","49.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67278935185","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","41.58","0","0","21.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1540","CADRES PHOTOSX3 SUSP DIANE2CA","9.99","","","606000000","0","1","1","0","9.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131801.jpg","0","","","0","","","","0","","","0","1","24.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67274305555","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","20.75","0","0","9.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1541","MOULE SAPIN PLAZA","2.99","","","606000000","0","1","1","0","2.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131883.jpg","0","","","0","","","","0","","","0","1","7.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67274305555","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","6.25","0","0","2.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1542","COF 2 MUGS CERF","3.99","","","606000000","0","1","7","13","3.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131884.jpg","0","","","0","","","","0","","","0","1","9.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67274305555","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","8.25","0","0","3.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1543","MUGS CERF","1.995","","","606000000","0","1","7","13","1.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131884.jpg","0","","","0","","","","0","","","0","1","4.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.42203703704","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","4.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1544","COF RACK 6 EXP CERF","9.99","","","606000000","0","1","7","13","9.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131886.jpg","0","","","0","","","","0","","","0","1","24.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67274305555","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","20.75","0","0","9.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1545","COF PLAT A CAKE CERF","6.99","","","606000000","0","1","7","13","6.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131887.jpg","0","","","0","","","","0","","","0","1","17.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67274305555","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","14.58","0","0","6.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1546","COF TEA FOR ONE CERF","6.99","","","606000000","0","1","7","13","6.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131890.jpg","0","","","0","","","","0","","","0","1","17.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67275462963","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","14.58","0","0","6.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1547","CHAT MIKA ARGENT GM","7.99","","","606000000","0","1","1","0","7.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131899.jpg","0","","","0","","","","0","","","0","1","19.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67275462963","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","16.58","0","0","7.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1548","CHAT MIKA BLANC PM","5.99","","","606000000","0","1","1","0","5.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131900.jpg","0","","","0","","","","0","","","0","1","14.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67275462963","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","12.42","0","0","5.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1549","VASE BATY BLANC PM","14.6","","","606000000","0","1","1","0","14.6","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131926.jpg","0","","","0","","","","0","","","0","1","36.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67275462963","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","30.42","0","0","14.6","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1550","VASE BATY BLANC GM","15.99","","","606000000","0","1","1","0","15.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131927.jpg","0","","","0","","","","0","","","0","1","39.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67275462963","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","33.25","0","0","15.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1551","VASE LAZY BLANC PM","11.99","","","606000000","0","1","1","0","11.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131935.jpg","0","","","0","","","","0","","","0","1","29.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67275462963","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","24.92","0","0","11.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"1552","CHAUSSONS SHERPA NOIR 42/43","7.99","","","606000000","0","1","1","0","7.99","706000000","0","1","0","0","0","\\CAISSE1\Users\Public\Pictures\AMADEUS\131944.jpg","0","","","0","","","","0","","","0","1","19.9","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43033.67278935185","0J0","0","43033","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","16.58","0","0","7.99","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
